PLAN_ID,PLAN_NAME,MER,DISC,PACKAGE,LEN,ROLLUP1,ASP,STARTDATE,ENDDATE
815,NavTraffic - 24mo w/3mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
816,Select - 12mo w/1mo Free,14.99,Full Price,Select,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
817,Promo - Premier - 6mo - 34.99 (6for35) - 1X,5.833333333,Discount,Select,Semi Annual,6 for 35,N,05/01/15 00:00,30/06/15 00:00
818,Courtesy - Introductory - Select - 12mo w/1mo Savings (2018 MRF),15.99,Full Price,Select,Annual,Select Annual,Y,01/01/19 00:00,12/12/99 00:00
819,Promo - Select - 36mo w/7mo Free,12.07527778,Discount,Select,Three Year,Select 3 Year,Y,05/01/15 00:00,30/06/15 00:00
820,Promo - Select - 6mo - 24.99,4.17,Discount,Select,Semi Annual,6 for 25,N,05/01/15 00:00,30/06/15 00:00
821,Promo - Select - 12mo - 95.00 (1X),7.916666667,Discount,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
822,Promo - Select - 12mo - 72.00 - ($6.00/mo),6.0,Discount,Select,Annual,12 for 72,Y,01/10/18 00:00,12/12/99 00:00
823,Promo - Premier - 12mo w/6mo Free (Half-Off),6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
824,Marine Inland - 6mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
825,Premier - 1mo - TaxEx - (NO MRF) - 14.00,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
826,Sponsored - OEM Trial - Select - 3mo - 25.90,0.0,Full Price,Select,Quarterly,Select Quarterly,N,01/01/14 00:00,04/01/15 00:00
827,Basic Plus - Special Pricing - 12mo - wETF,8.49,Full Price,Basic,Annual,Basic Annual,Y,05/01/15 00:00,30/06/15 00:00
496,Promo - Travel-Link - 3mo - (Half-off),6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
497,Promo - Select - 1mo - ($11 Off for 12mos),4.99,Discount,Select,Monthly,$4.99 Monthly,N,08/11/17 00:00,12/12/99 00:00
498,Sponsored - OEM Trial - Select - 3mo - 19.43,0.0,Full Price,Select,Quarterly,Select Quarterly,N,05/01/15 00:00,30/06/15 00:00
499,Promo - Marine Coastal - 6mo - (33% Savings) - 1X,14.99,Discount,Other,Semi Annual,Other,N,01/07/17 00:00,12/12/99 00:00
500,Promo - Select - Annual - (30% off for 12 mos),10.493,Discount,Select,Annual,Select Discount Annual,Y,01/07/18 00:00,12/12/99 00:00
501,Commercial Family - 12mo w/1mo Free - (D2B) - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
502,Promo - Premier Family Friendly - 6mo w/3mo Free - (Half-Off) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
503,Mostly Music - 1mo - Pandora (Webform),5.0,Discount,Mostly Music,Monthly,Mostly Music Discount Monthly,N,01/02/19 00:00,12/12/99 00:00
504,Introductory - Select - 12mo w/1mo Savings - wHW Actv - wETF,14.99,Full Price,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
505,Promo - Premier Family Friendly - 12mo w/3mo Free (3FOR1) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
506,Promo - Mostly Music - 36mo,9.99,Full Price,Mostly Music,Three Year,Mostly Music Three Year,Y,05/01/15 00:00,30/06/15 00:00
507,Select Family Friendly - 3mo - wHW Actv - wETF,13.99,Full Price,Select,Quarterly,Select Quarterly,TBD,05/01/15 00:00,30/06/15 00:00
508,3 months free service w/ Monthly Service (OEM),6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
509,Select Family Friendly - 36mo - wActv,14.99,Full Price,Select,Three Year,Select 3 Year,Y,01/01/14 00:00,26/04/16 00:00
510,Travel-Link - 12mo w/1mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
511,Promo - All Access - Annual - (35% off for 12 mos),13.64,Full Price,All Access,Annual,All Access Discount Annual,Y,01/10/18 00:00,12/12/99 00:00
512,NavWeather - 36mo w/5mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
513,Select - 1mo - wActv|Promo $7 Off for 6mos,8.99,Discount,Select,Monthly,Select Discount Monthly ($7 Off for 6mos),N,01/01/19 00:00,12/12/99 00:00
514,All Access - 3mo - wActv,18.990000000000002,Full Price,All Access,Quarterly,All Access Quarterly,N,01/01/14 00:00,04/01/15 00:00
515,Promo - Select - 5mo - 19.99 - (5for20) - 1X,4.0,Discount,Select,5 Months,5 for 20,N,05/01/15 00:00,30/06/15 00:00
516,Premier - 1mo,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
517,Fleet - All Access - 1mo - wActv - 11.99,11.99,Full Price,All Access,Monthly,All Access Monthly,N,01/11/16 00:00,30/06/17 00:00
518,Select Family Friendly - 1mo,13.99,Full Price,Select,Monthly,Select Monthly,TBD,01/01/14 00:00,04/01/15 00:00
519,Travel-Link - 12mo w/1mo Free,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
520,Introductory - NavTraffic + NavWeather - 12mo w/1mo Savings - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
521,Sirius XM ALL ACCESS - 1mo - wActv,18.990000000000002,Full Price,All Access,Monthly,All Access Monthly,N,05/01/15 00:00,30/06/15 00:00
522,Select Family Friendly Add-on - 1mo,13.99,Full Price,Select,Monthly,Select Monthly,TBD,05/01/15 00:00,30/06/15 00:00
523,Premier Family Friendly - 12mo w/1mo Free - wActv,6.66,Full Price,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
524,Courtesy - Promo - Select - 6mo - 29.94 (2018 MRF),4.99,Discount,Select,Annual,6 for 30,N,01/01/19 00:00,12/12/99 00:00
525,Courtesy - Select Family Friendly - 1mo - 1X,14.99,Full Price,Select,Monthly,Select Monthly,N,01/01/14 00:00,26/04/16 00:00
526,Courtesy - Select Family Friendly - 12mo w/1mo Savings - 1X,13.49,Full Price,Select,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
527,2005 Promotion - 3 Year Plan - 359.64 w/MRF GRACE,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
528,Select - 24mo w/3mo Free,13.116249999999999,Discount,Select,Two Year,Select 2 Year,Y,05/01/15 00:00,30/06/15 00:00
529,Promo - Select - 5mo - No MRD,6.66,Discount,Select,5 Months,Other,N,01/01/14 00:00,04/01/15 00:00
530,Fleet - Select - 1mo - wActv,14.99,Full Price,Select,Monthly,Select Monthly,TBD,01/01/14 00:00,04/01/15 00:00
531,Select - 36mo - wActv,14.99,Full Price,Select,Three Year,Select 3 Year,Y,01/01/14 00:00,04/01/15 00:00
532,Select - 3moSelfPay,14.99,Full Price,Select,Quarterly,Select Quarterly,N,05/01/15 00:00,30/06/15 00:00
533,Promo - Mostly Music - 12mo - 60.00 - ($5.00/mo),5.0,Discount,Mostly Music,Annual,Mostly Music Discount Annual,Y,01/10/18 00:00,12/12/99 00:00
534,All Access - 1mo - wETF (6mo50) - AMZ|Promo $8.25/mo AA for 12mos - AMZ DOT - G3 - (WEB),8.25,Discount,All Access,Monthly,$8.25 All Access Monthly,N,01/11/19 00:00,12/12/99 00:00
535,Select - 12mo w/1mo Free - wHW Actv - wETF,14.99,Full Price,Select,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
536,Promo - Select - 24mo w/5mo Free,14.99,Full Price,Select,Two Year,Select 2 Year,Y,05/01/15 00:00,30/06/15 00:00
537,Travel-Link + Traffic - 24mo w/3mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
538,Sponsored - OEM Trial - All Access - 4mo - 51.80,0.0,Full Price,All Access,4 Months,Other,N,05/01/15 00:00,30/06/15 00:00
539,Promo - Select - 1mo - (NO MRF) - 0.99 (Web),0.99,Discount,Select,Monthly,1 Month/$.99,TBD,01/01/14 00:00,04/01/15 00:00
540,Promo - Voyager + Select - 6mo - (33% Savings) - 1X,14.99,Discount,Select,Semi Annual,Select Discount Semi,N,01/11/17 00:00,12/12/99 00:00
541,3 Year Promotion,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
542,All Access - 1mo - wETF (6mo50) - AMZ DOT-G3 - (OAC),20.990000000000002,Full Price,All Access,Monthly,All Access Monthly AMZ DOT,N,01/11/18 00:00,12/12/99 00:00
543,Promo - Select - 6mo - 24.99 (6for25),4.1667000000000005,Discount,Select,Semi Annual,6 for 25,N,01/01/14 00:00,04/01/15 00:00
544,Courtesy - Mostly Music - 1mo - 1X,9.99,Full Price,Mostly Music,Monthly,Mostly Music Monthly,N,01/01/14 00:00,04/01/15 00:00
545,Introductory - Marine Inland - 12mo w/1mo Savings - wActv,6.66,TBD,TBD,TBD,Other,Y,01/01/14 00:00,04/01/15 00:00
546,News-Sports-Talk - 3mo,10.99,Full Price,Other,Quarterly,Other,TBD,01/01/14 00:00,04/01/15 00:00
547,Promo - Select - 12mo - 89.00SelfPay,7.416666667,Discount,Select,Annual,Half off/year,Y,01/01/14 00:00,04/01/15 00:00
548,Courtesy - All Access Family Friendly - 12mo - 2017,20.990000000000002,Full Price,All Access,Annual,All Access Annual,Y,01/12/17 00:00,12/12/99 00:00
549,Premier - 12mo w/1mo Free - wHW Actv - wETF,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
550,Quarterly Service,14.99,Full Price,Select,Quarterly,Other,N,01/01/14 00:00,04/01/15 00:00
551,Premier - 3mo - wHW Actv - wETF,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
552,Introductory - All Access - 24mo w/2mo Savings,19.990000000000002,Full Price,All Access,Two Year,All Access 2 Year,Y,01/01/14 00:00,04/01/15 00:00
553,Introductory - All Access - 12mo w/2mo Savings,19.990000000000002,Full Price,All Access,Annual,All Access Annual,Y,01/01/14 00:00,04/01/15 00:00
554,Promo - All Access - 24mo - Select Price,14.99,Full Price,All Access,Two Year,All Access 2 Year,Y,01/01/14 00:00,04/01/15 00:00
555,A La Carte Gold - 12mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
556,Sirius XM ALL ACCESS - 1mo - wHW Actv - wETF,19.990000000000002,Full Price,All Access,Monthly,All Access Annual,Y,01/01/14 00:00,04/01/15 00:00
557,Travel-Link - 24mo w/3mo Free,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
558,Voyager + Select - 6mo - wActv,15.99,Full Price,Select,Semi Annual,Select Semi,N,27/04/16 00:00,12/12/99 00:00
559,Sponsored - OEM Trial - ALL ACCESS - 12mo - 116.55,0.0,Full Price,All Access,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
560,Traffic - 24mo w/3mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
561,OEM Trial - Select - 3mo - 0.00 - (Used Car),0.0,Full Price,Select,Quarterly,Select Quarterly,N,01/01/14 00:00,04/01/15 00:00
562,Marine Coastal - 3mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
563,Promo - Travel-Link - 5mo (5for20/25/30) - 1X,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
564,Promo - Travel-Link - 12mo,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
565,Promo - Traffic - 12mo - (Half-off),6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
566,Travel-Link + Traffic - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
567,Promo - NavWeather - 6mo (6for25/35) - 1X,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
568,Voyager + Select - 12mo w/1mo Free - wActv,14.99,Full Price,Select,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
569,Promo - Premier - 24mo,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
570,Select - 6mo,14.99,Full Price,Select,Semi Annual,Select Semi,TBD,01/01/14 00:00,04/01/15 00:00
571,Basic Plus - 12mo,8.49,Full Price,Basic,Annual,Basic Annual,Y,05/01/15 00:00,30/06/15 00:00
572,Lifetime Subscriber,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
573,Promo - Traffic - 12mo,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
574,NavTraffic - 12mo w/1mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
575,Courtesy - News-Sports-Talk - 1mo - 1X,9.99,Full Price,Other,Monthly,Other,N,01/01/14 00:00,04/01/15 00:00
576,Basic Plus - Special Pricing - 1mo,8.49,Full Price,Basic,Monthly,Basic Monthly,N,01/01/14 00:00,04/01/15 00:00
577,Commercial Standard - 12mo w/1mo Free - (NO MRF) - wActv,14.99,Full Price,Select,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
578,Promo - Veteran - Select - 1mo,11.99,Full Price,Select,Monthly,Select Monthly,N,01/06/16 00:00,30/06/17 00:00
579,Annual Service,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
580,Sponsored - OEM Trial - All Access - 12mo - 118.98,0.0,Full Price,All Access,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
581,Courtesy - Select - 3mo - 1X,14.99,Full Price,Select,Quarterly,Select Quarterly,N,27/04/16 00:00,12/12/99 00:00
582,Basic Plus - 1mo,8.49,Full Price,Basic,Monthly,Basic Monthly,N,01/01/14 00:00,04/01/15 00:00
583,Courtesy - All Access - 3mo - 1X,18.990000000000002,Full Price,All Access,Quarterly,All Access Quarterly,N,01/01/14 00:00,04/01/15 00:00
584,Promo - Select Family Friendly - 3mo w/2mo Free (3FOR1) - 1X,4.663333333,Discount,Select,Quarterly,3 for 1,N,05/01/15 00:00,30/06/15 00:00
585,Promo - Select - 5mo - 29.00 - (+$.80 per month),5.6000000000000005,Discount,Select,Quarterly,Discount Select Quarterly,N,01/07/17 00:00,12/12/99 00:00
586,Promo - All Access - 12mo - 119.88 (9.99/mo) - SC,9.99,Discount,All Access,Annual,All Access Discount Annual,Y,01/09/16 00:00,12/12/99 00:00
587,Promo - All Access Upgrade for Select Price - 3mo - (OAC),15.99,Full Price,All Access,Quarterly,All Access Quarterly,N,01/10/18 00:00,12/12/99 00:00
588,Sponsored - OEM Trial - Select - 6mo - 19.43,0.0,Full Price,Select,Semi Annual,Select Semi,N,01/01/14 00:00,04/01/15 00:00
589,Promo - Mostly Music - 12mo,10.99,Full Price,Mostly Music,Annual,Mostly Music Annual,Y,01/01/14 00:00,04/01/15 00:00
590,Espanol Plus - 12mo,8.49,Full Price,Espanol,Annual,Espanol Annual,Y,01/01/14 00:00,04/01/15 00:00
591,Marine Inland - 3mo - wActv,14.99,Full Price,Select,TBD,Other,N,01/01/14 00:00,04/01/15 00:00
592,Promo - Traffic + Travel-Link - 5mo - 20.00,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
593,All Access - 12mo - wActv|Veteran 25% Off,15.74,Full Price,All Access,Annual,All Access Monthly - 25% Off,Y,31/07/19 00:00,12/12/99 00:00
594,Promo - Select - 6mo w/3mo Free - (Half-Off) - 1X,7.495,Discount,Select,Semi Annual,Select Semi,N,01/01/14 00:00,04/01/15 00:00
595,Marine Coastal - 6mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
596,Courtesy - Traffic - 24mo w/3mo Savings - 1X,6.66,Full Price,Other,Two Year,Other,Y,01/01/14 00:00,04/01/15 00:00
597,Promo - All Access - 6mo - 96.00 - wETF (6mo50) - AMZ DOT-G3,16.0,Discount,All Access,Semi Annual,Promo - All Access - 6mo - 96.00 - wETF (6mo50) - AMZ DOT-G3,N,01/10/19 00:00,12/12/99 00:00
598,Sponsored - OEM Trial - All Access - 12mo - 117.00,0.0,Full Price,All Access,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
599,Introductory - All Access Family Friendly - 36mo w/3mo Savings - wActv,18.990000000000002,Full Price,All Access,Three Year,All Access 3 Year,Y,01/01/14 00:00,04/01/15 00:00
600,Voyager + Select Family Friendly - 1mo - wActv,13.99,Full Price,Select,Monthly,Select Monthly,TBD,01/01/14 00:00,04/01/15 00:00
601,Introductory - Voyager + Select - 12mo w/1mo Savings - wActv,14.99,Full Price,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
602,News-Sports-Talk - 1mo,10.99,Full Price,Other,Monthly,Other,TBD,01/01/14 00:00,04/01/15 00:00
603,Commercial Family - 12mo w/1mo Free - (NO MRF) - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
604,Promo - All Access - 12mo - 119.88 - wETF,9.99,Discount,All Access,Annual,All Access Discount Annual,Y,01/10/18 00:00,12/12/99 00:00
605,Introductory - Voyager + Select Family Friendly - 12mo w/1mo Savings - wActv,13.99,Full Price,Select,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
606,Sponsored - OEM Trial - All Access - 12mo - 126.00,0.0,Full Price,All Access,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
607,Promo - Fleet - Select - 6mo - 29.94 - (4.99FOR6) - 1X,4.99,Discount,Select,Semi Annual,6 for 30,N,01/02/17 00:00,12/12/99 00:00
608,Introductory - Voyager + All Access - 12mo w/1mo Savings - wActv,19.990000000000002,Full Price,All Access,Annual,All Access Annual,Y,01/01/14 00:00,04/01/15 00:00
609,Promo - Select Family Friendly - 12mo w/6mo Free (Half-Off) - 1X,6.995,Discount,Select,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
610,Promo - Select - 12mo - 66.00 - ($5.50/mo),5.5,Discount,Select,Annual,12 for 66,Y,01/10/18 00:00,12/12/99 00:00
611,Promo - Veteran - All Access - 6mo,14.99,Full Price,All Access,Semi Annual,All Access Semi,N,01/12/17 00:00,12/12/99 00:00
612,Premier - 36mo w/5mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
613,A La Carte + Howard - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
614,NavTraffic + NavWeather - 36mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
615,Promo - News-Sports-Talk - 3mo w/2mo Free (3FOR1) - 1X,3.33,Discount,Other,Quarterly,Other,N,01/01/14 00:00,04/01/15 00:00
616,Premier - 24mo w/3mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
617,News-Sports-Talk - 3mo - wActv,10.99,Full Price,Other,Quarterly,Other,TBD,01/01/14 00:00,04/01/15 00:00
618,Courtesy - All Access - 24mo - Select Price,20.990000000000002,Full Price,All Access,Two Year,All Access 2 Year,Y,01/12/17 00:00,12/12/99 00:00
619,Fleet - All Access - 12mo - wActv - 167.88,20.990000000000002,Full Price,All Access,Annual,All Access Annual,Y,01/12/17 00:00,12/12/99 00:00
620,Promo - All Access - 3mo - 2.00 - (Discovery) - 1X,5.0,Discount,All Access,Quarterly,Discount Trial Extension,N,31/07/19 00:00,12/12/99 00:00
621,Select - 3mo,14.99,Full Price,Select,Quarterly,Select Quarterly,N,01/01/14 00:00,04/01/15 00:00
622,Courtesy - Promo - All Access - 6mo - (49.99) (2018 MRF),8.33,Discount,All Access,Annual,6 for 50,N,01/01/19 00:00,12/12/99 00:00
623,Espanol - 1mo,8.49,Full Price,Espanol,Monthly,Espanol Monthly,N,01/01/14 00:00,04/01/15 00:00
624,Voyager + Select - 1mo - wActv,14.99,Full Price,Select,Monthly,Select Monthly,TBD,05/01/15 00:00,30/06/15 00:00
625,Select - 12mo w/1mo Free - wActv,14.99,Full Price,Select,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
626,Fleet - All Access Family Friendly - 1mo - wActv,17.990000000000002,Full Price,All Access,Monthly,All Access Monthly,TBD,05/01/15 00:00,30/06/15 00:00
627,Espanol Plus - 1mo,8.49,Full Price,Espanol,Monthly,Espanol Monthly,TBD,01/01/14 00:00,04/01/15 00:00
628,Promo - Select - 3mo w/2mo Free (3FOR1),4.996700000000001,Discount,Select,Quarterly,3 for 1,N,01/01/14 00:00,04/01/15 00:00
629,Introductory - Travel-Link - 12mo w/1mo Savings - wActv,0.0,Data,Other,Annual,Data,Y,01/02/17 00:00,12/12/99 00:00
630,Sirius XM ALL ACCESS - 3mo - wHW Actv - wETF,20.990000000000002,Full Price,All Access,Quarterly,All Access Quarterly,N,01/12/17 00:00,12/12/99 00:00
631,Sponsored - OEM Trial - All Access - 3mo - 25.90,0.0,Full Price,All Access,Quarterly,All Access Quarterly,N,01/01/14 00:00,04/01/15 00:00
632,Courtesy - News-Sports-Talk - 12mo - 1X,9.99,Full Price,Other,Annual,Other,Y,01/01/14 00:00,04/01/15 00:00
633,All Access - 1mo - wActv|Promo $7 off for 12mos AA,13.99,Discount,All Access,Monthly,All Access - 1mo - wActv|Promo $7 off for 12mos AA,N,01/10/19 00:00,12/12/99 00:00
634,Promo - Select - 6mo - 29.94 (4.99FOR6) - WBFB,5.0,Discount,Select,Semi Annual,6 for 30,N,05/01/15 00:00,30/06/15 00:00
635,Courtesy - All Access - 24mo - 1X,17.990000000000002,Full Price,All Access,Two Year,All Access 2 Year,Y,05/01/15 00:00,30/06/15 00:00
636,Introductory - Traffic - 12mo w/1mo Savings - wActv,6.66,Full Price,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
637,NavTraffic - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
638,Sponsored - OEM Trial - All Access - 6mo - 64.75,0.0,Full Price,All Access,Semi Annual,All Access Semi,N,01/01/14 00:00,04/01/15 00:00
639,Promo - Select - 12mo - 60.00 - wETF (6mo50) - AMZ DOT-G3 - (OLPT),5.0,Discount,Select,Annual,12 for 60 Select AMZ,Y,01/11/19 00:00,12/12/99 00:00
640,Premier Family Friendly - 6mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
641,OEM Trial - Premier - 1mo - 0.00,0.0,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
642,Sponsored - OEM Trial - Select - 6mo - 77.70,0.0,Full Price,Select,Semi Annual,Select Semi,N,01/01/14 00:00,04/01/15 00:00
643,Introductory - Select - 36mo w/3mo Savings - wActv,14.99,Full Price,Select,Three Year,Select 3 Year,Y,01/01/14 00:00,04/01/15 00:00
644,NavTraffic + NavWeather - 3mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
645,Promo - Traffic - 3mo - (Half-off),6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
646,NavWeather - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
647,Promo - NavTraffic + NavWeather - 12mo - (Half-off) - 1X,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
648,Promo - NavTraffic - 12mo,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
649,Promo - All Access - 1mo - ($8 off for 12mos),11.99,Discount,All Access,Monthly,All Access Discount Monthly ($8 off for 12mos),N,01/07/17 00:00,12/12/99 00:00
650,Premier Add-on - 1mo,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
651,Courtesy - Introductory - Select - 24mo w/2mo Savings - 1X,14.99,Full Price,Select,Two Year,Select 2 Year,Y,27/04/16 00:00,12/12/99 00:00
652,Fleet - All Access - 1mo - wActv - 14.49,19.990000000000002,Full Price,All Access,Monthly,All Access Monthly,N,01/07/17 00:00,30/11/17 00:00
653,Promo - Select Family Friendly - 24mo,6.66,Discount,Select,Two Year,Select 2 Year,Y,01/01/14 00:00,04/01/15 00:00
654,Courtesy - Select - 12mo - 1X,14.99,Full Price,Select,Annual,Select Annual,Y,27/04/16 00:00,12/12/99 00:00
655,Promo - Select - 6mo - 29.94SelfPay,4.99,Discount,Select,Semi Annual,6 for 30,N,01/01/14 00:00,04/01/15 00:00
656,NavWeather - 12mo w/1mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
657,DTC Activation,6.66,Full Price,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
658,Traffic - 12mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
659,Promo - Travel-Link - 5mo - (Half-off) - 1X,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
660,A La Carte - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
661,Introductory - Marine Offshore - 24mo w/2mo Savings - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
662,Aviator - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
663,Traffic - 36mo w/5mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
664,Promo - Premier - 3mo - 29.97 (9.99offer) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
665,Promo $12.74 Off for 12mosAA,8.25,Discount,All Access,Monthly,$8.25 All Access Monthly,N,01/09/19 00:00,12/12/99 00:00
666,Promo - NavTraffic - 6mo - (Half-off) - 1X,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
667,Promo - Select Family Friendly - 6mo w/3mo Free - (Half-Off) - 1X,6.995,Discount,Select,Semi Annual,Select Semi,N,01/01/14 00:00,04/01/15 00:00
668,Promo - Travel-Link - 12mo - (Half-off),6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
669,Introductory - Select - 12mo w/1mo Savings,14.99,Full Price,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
670,Promo - Premier Family Friendly - 12mo,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
671,Courtesy - Introductory - Select - 12mo w/1mo Savings - 1X,14.99,Full Price,Select,Three Year,Select Annual,Y,27/04/16 00:00,12/12/99 00:00
672,Promo - NavWeather - 12mo - 47.88,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
673,Introductory - Marine Coastal - 24mo w/2mo Savings - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
674,Courtesy - Introductory - Select Family Friendly - 12mo w/1mo Savings - 1X,14.99,Full Price,Select,Annual,Select Annual,Y,27/04/16 00:00,12/12/99 00:00
675,Promo - NavTraffic - 12mo - (Half-off) - 1X,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
